xMean,yMean,zMean,xVar,yVar,zVar,s2Mean,s2Var,tilt,energy,kurtosis,tag
2.125474,-8.965252,-2.825293,8.688145,27.523787,16.192358,145.069489,14052.132813,0.948128,36122.312500,7.731514,stairs
2.237887,-8.975075,-2.948207,8.372044,27.223192,16.821657,146.458420,14013.984375,0.943083,36468.148438,7.673325,stairs
2.223447,-9.230936,-2.891733,8.265644,25.666529,17.992203,150.231857,13871.015625,0.946588,37407.734375,7.602314,stairs
2.163555,-9.379556,-2.792885,8.617846,25.103228,18.122801,152.092926,13822.167969,0.950695,37871.136719,7.536227,stairs
2.080606,-9.201932,-2.515873,7.899709,27.042166,16.008209,146.079544,12881.513672,0.952490,36373.800781,7.718902,stairs
2.066954,-9.179696,-2.657539,7.893269,27.295340,17.696697,148.274536,13186.327148,0.952857,36920.355469,7.208555,stairs
2.195566,-9.064726,-2.758571,9.089800,28.697475,19.366835,151.524048,14254.522461,0.946039,37729.480469,6.630865,stairs
2.216975,-9.061198,-2.789578,9.139922,28.665510,19.372505,151.750336,14225.571289,0.945028,37785.828125,6.654221,stairs
2.158522,-9.134020,-2.814290,9.346945,28.775169,19.325872,153.227020,14109.254883,0.948436,38153.519531,6.710044,stairs
2.173072,-9.113423,-2.778560,9.373897,28.832315,19.512644,152.984177,14154.537109,0.947574,38093.042969,6.667491,stairs
2.275050,-9.042796,-2.724481,9.576006,28.732468,19.459312,151.906586,14192.514648,0.942143,37824.722656,6.687759,stairs
2.256223,-8.992669,-2.687508,9.540054,28.445904,19.634024,150.569916,14188.854492,0.942433,37491.894531,6.781745,stairs
2.298386,-8.939928,-2.761873,9.336876,27.885620,19.388594,149.216583,14012.043945,0.939809,37154.914063,7.108755,stairs
2.269491,-8.993850,-2.791054,9.789001,28.272663,19.264717,150.926071,14078.153320,0.941826,37580.582031,6.909610,stairs
2.244856,-9.064544,-2.801513,9.837937,28.804684,19.206261,152.670364,14221.209961,0.943790,38014.906250,6.608922,stairs
2.126770,-9.170772,-2.796738,9.740576,28.442707,19.302565,153.702927,14104.965820,0.950202,38272.015625,6.693494,stairs
2.102789,-9.198036,-2.601739,9.832325,27.595394,17.535301,150.536926,12102.861328,0.951506,37483.691406,4.242773,stairs
2.159646,-9.011330,-2.541321,9.403795,27.306122,16.873436,145.694611,10985.583984,0.947081,36277.957031,2.717583,stairs
2.128141,-9.037213,-2.755650,9.329493,27.374786,18.023239,148.301544,11350.787109,0.948770,36927.074219,2.368416,stairs
2.186178,-9.069750,-2.796437,9.382125,27.372934,19.152737,150.543060,11408.164063,0.946518,37485.218750,2.230962,stairs
2.158761,-9.089160,-2.733591,9.515059,27.844055,20.069880,151.943954,11409.182617,0.947954,37834.046875,2.170752,stairs
2.251945,-9.041127,-2.719553,9.302634,27.738071,19.860933,150.882324,11440.118164,0.943195,37569.695313,2.190027,stairs
2.235932,-8.877293,-2.769196,9.414036,26.463425,19.898491,147.026123,10843.657227,0.942023,36609.492188,2.739483,stairs
2.108687,-8.858838,-2.771801,9.617306,26.322559,20.020380,146.343964,10716.482422,0.947742,36439.640625,2.848271,stairs
2.081619,-8.870606,-2.852901,9.916816,26.385473,19.651951,146.889359,10808.662109,0.949100,36575.433594,2.850955,stairs
1.999477,-9.264333,-2.883129,10.135633,24.420115,19.506121,151.982956,10980.978516,0.956440,37843.742188,2.484653,stairs
1.975903,-9.397448,-2.760330,10.180849,24.174383,19.651545,153.625504,10967.625977,0.958522,38252.746094,2.415235,stairs
1.907603,-9.173209,-2.576668,9.691052,26.363438,18.862732,149.122620,10209.627930,0.959372,37131.523438,1.599346,stairs
1.860345,-9.128226,-2.722985,9.697970,26.593767,19.768867,150.035507,10073.957031,0.960886,37358.832031,1.664997,stairs
1.860517,-9.137241,-2.764713,9.841389,27.283901,20.755901,152.243073,11277.813477,0.960952,37908.519531,2.062641,stairs
1.920203,-9.130669,-2.725680,9.750614,27.266718,20.608658,151.880188,11271.801758,0.958506,37818.164063,2.080730,stairs
1.887485,-9.072421,-2.667094,9.536532,27.035866,20.375761,149.704269,11306.594727,0.959338,37276.363281,2.146134,stairs
1.813751,-9.038718,-2.621599,9.451348,26.767706,19.842752,147.697556,11144.837891,0.962013,36776.695313,2.348556,stairs
1.868194,-9.050869,-2.683699,9.615803,26.849678,19.688826,148.539398,11188.073242,0.959938,36986.312500,2.267402,stairs
1.898077,-9.223560,-2.807187,9.518449,25.450678,20.352369,151.656387,11062.936523,0.960165,37762.437500,2.218815,stairs
1.868069,-9.455050,-2.694411,9.701750,25.042694,20.484938,155.155060,11059.161133,0.963111,38633.613281,2.060270,stairs
1.799875,-9.265614,-2.568643,9.599902,26.285769,20.049908,151.400009,10826.285156,0.964275,37698.597656,2.263131,stairs
1.838334,-9.150300,-2.632363,9.671918,27.372515,20.157681,151.009171,10890.850586,0.961928,37601.277344,2.229314,stairs
1.875770,-9.175570,-2.676955,9.825305,29.035091,20.982111,154.477875,13001.258789,0.960658,38464.992188,3.751251,stairs
1.938352,-9.119216,-2.629696,9.714775,29.126629,21.115843,153.549072,13125.186523,0.957668,38233.710938,3.684991,stairs
1.898942,-9.085121,-2.624763,9.626868,29.038462,21.032333,152.492706,13172.402344,0.958981,37970.671875,3.695079,stairs
1.835064,-8.984820,-2.582791,9.211583,28.450836,20.719368,148.912598,12800.964844,0.960727,37079.222656,4.160134,stairs
1.775225,-9.021411,-2.666558,9.034294,28.759430,20.267534,149.475891,12855.845703,0.963391,37219.480469,4.069057,stairs
1.857453,-9.069042,-2.773364,8.990517,28.562719,20.685114,151.393661,12831.356445,0.960519,37697.011719,3.991963,stairs
1.872428,-9.373395,-2.761917,9.092617,26.578384,21.416601,155.853043,12697.674805,0.962336,38807.394531,3.875365,stairs
1.753257,-9.432775,-2.638219,9.215342,26.793209,21.077150,155.867798,12814.996094,0.967146,38811.066406,3.769740,stairs
1.773265,-9.205282,-2.557898,9.305696,28.456860,20.668526,152.620956,12591.830078,0.964837,38002.605469,4.034822,stairs
1.856038,-9.068947,-2.702656,9.709702,28.968845,22.185345,153.614471,13540.305664,0.960575,38249.992188,4.132761,stairs
1.848500,-9.130148,-2.723119,9.724021,29.105091,22.238443,155.014236,13521.627930,0.961369,38598.539063,4.077866,stairs
1.879230,-9.168664,-2.707278,9.654800,29.002926,22.212395,155.550919,13445.852539,0.960465,38732.179688,4.121918,stairs
1.905309,-9.052628,-2.722722,9.633292,28.208889,22.161627,152.756317,13299.732422,0.958444,38036.332031,4.426716,stairs
1.777242,-9.020005,-2.630671,9.757280,27.930241,21.395744,150.285507,12933.496094,0.963302,37421.101563,4.950959,stairs
1.832598,-8.995695,-2.798478,10.177838,27.807489,20.160486,150.024719,12905.387695,0.960915,37356.167969,4.998459,stairs
1.936345,-9.023371,-2.769263,9.957381,27.565159,20.156948,150.287308,12774.723633,0.956905,37421.550781,5.134007,stairs
1.824864,-9.272569,-2.850038,10.227099,26.035648,19.913279,153.383789,12553.646484,0.963383,38192.578125,5.187584,stairs
1.863165,-9.248535,-2.731306,10.326203,26.299154,19.215849,152.083771,12605.165039,0.961730,37868.871094,5.208632,stairs
1.750681,-9.228202,-2.654604,9.124939,25.629917,17.048855,146.867172,11386.904297,0.965843,36569.933594,5.570570,stairs
1.724172,-9.240907,-2.671094,9.200159,25.821102,17.289312,147.602356,11565.722656,0.966906,36752.984375,5.296214,stairs
1.776497,-9.209073,-2.670822,9.091011,25.774380,17.345707,147.097672,11587.987305,0.964743,36627.324219,5.299854,stairs
1.762783,-9.217313,-2.729012,9.121644,25.690887,17.210011,147.327393,11526.333984,0.965316,36684.527344,5.368599,stairs
1.672506,-9.335854,-2.778082,8.740438,26.218769,16.991789,149.415543,11669.502930,0.969373,37204.476563,5.056130,stairs
1.710544,-9.351604,-2.922095,8.679492,26.510252,17.437046,151.332520,11702.453125,0.968133,37681.808594,4.896612,stairs
1.752440,-9.357282,-2.916215,9.075513,26.554893,17.782015,152.332001,11759.400391,0.966670,37930.675781,4.763341,stairs
1.768481,-9.364724,-2.936769,9.287589,26.561628,17.959902,153.043213,11838.873047,0.966139,38107.769531,4.629743,stairs
1.825304,-9.212930,-2.961667,9.091136,26.840666,17.898420,150.595322,11844.970703,0.962917,37498.238281,4.761125,stairs
1.877256,-8.991618,-3.020268,8.971359,28.164562,17.581553,147.993027,12165.912109,0.959069,36850.265625,4.548796,stairs
1.965292,-8.911603,-3.287826,8.923621,28.521553,18.976244,150.283661,12214.050781,0.954649,37420.628906,4.379776,stairs
1.988240,-8.927028,-3.347086,9.199112,28.481808,18.987991,151.289230,12071.837891,0.953805,37671.015625,4.482521,stairs
1.987446,-8.941998,-3.184863,9.181886,28.234303,17.803265,149.050308,11644.439453,0.953984,37113.531250,5.055483,stairs
1.922541,-8.928863,-3.155591,9.102843,28.209019,16.660538,147.134155,11520.694336,0.956632,36636.410156,5.329945,stairs
1.930188,-8.890543,-3.197907,8.958062,27.752436,15.737423,145.231277,11572.685547,0.955956,36162.589844,5.379514,stairs
1.934528,-8.876132,-3.206821,8.873277,27.743282,15.694990,144.913269,11610.497070,0.955636,36083.414063,5.347929,stairs
1.882079,-8.906899,-3.092506,8.758909,27.806967,15.856602,144.650620,11652.618164,0.958134,36018.007813,5.307480,stairs
1.947338,-8.895213,-3.191612,8.428157,27.606365,15.577303,144.507874,11603.946289,0.955266,35982.460938,5.380914,stairs
1.945622,-8.844441,-3.104829,8.452787,26.859184,15.558825,142.316040,10979.332031,0.954859,35436.691406,6.193733,stairs
1.941263,-8.788589,-3.106961,8.553620,26.214546,15.429146,140.656708,10682.732422,0.954513,35023.519531,6.736358,stairs
1.964508,-8.721331,-3.074295,8.468057,25.621593,15.485935,138.748672,10538.375977,0.952823,34548.421875,7.127208,stairs
1.971725,-8.851400,-3.118298,8.492597,23.116497,15.154989,138.535049,10559.915039,0.953791,34495.230469,7.100543,stairs
1.989545,-8.989906,-3.145333,8.465379,23.483425,15.811563,142.238388,11990.958984,0.954350,35417.363281,6.551213,stairs
1.947773,-8.988406,-3.040831,8.335361,23.026747,15.100204,140.107620,10923.786133,0.956110,34886.808594,7.061139,stairs
1.926407,-9.009227,-2.963913,8.671919,23.116590,15.679501,140.939377,10922.951172,0.957193,35093.914063,6.997776,stairs
1.934858,-9.020302,-2.906178,8.721885,23.123283,15.862647,141.071609,10911.815430,0.956940,35126.843750,7.007639,stairs
1.967830,-9.011396,-2.908912,8.824134,22.986286,15.857800,141.016174,10851.523438,0.955475,35113.039063,7.120487,stairs
1.873810,-8.968388,-2.869167,8.936920,22.676401,15.984314,139.581741,10756.286133,0.959011,34755.863281,7.409804,stairs
1.777453,-9.059913,-2.793966,9.028928,23.532557,15.340105,140.756805,11072.408203,0.963599,35048.457031,6.856698,stairs
1.728598,-9.062633,-2.812841,8.941504,23.543955,14.902471,140.229050,10960.393555,0.965491,34917.039063,7.078471,stairs
1.696448,-9.242537,-2.825431,8.999786,22.826920,14.988767,142.912933,11040.082031,0.967922,35585.324219,6.753216,stairs
1.685794,-9.183830,-2.736798,9.045715,24.179667,15.088281,142.794342,11077.014648,0.967918,35555.796875,6.706986,stairs
1.636815,-9.043652,-2.742018,8.855753,23.005520,14.651410,138.311340,8932.800781,0.968769,34439.527344,4.826404,stairs
1.669084,-9.129407,-2.874846,9.098284,23.561470,14.949701,141.814896,9436.699219,0.968163,35311.917969,4.259265,stairs
1.701051,-9.095661,-2.804715,9.079170,23.704084,14.978850,141.061340,9549.118164,0.966758,35124.277344,4.150574,stairs
1.721294,-9.121644,-2.789587,9.052957,23.734125,14.933640,141.478119,9531.526367,0.966186,35228.054688,4.151074,stairs
1.751216,-9.040860,-2.803042,8.952738,23.327436,14.877817,139.629547,9453.589844,0.964468,34767.753906,4.378706,stairs
1.693045,-9.061284,-2.760970,8.865041,23.457447,14.508822,139.239456,9358.034180,0.966817,34670.625000,4.513286,stairs
1.698795,-9.004910,-2.888148,8.919954,23.082678,13.925303,138.059204,9148.925781,0.966204,34376.734375,4.881903,stairs
1.781205,-9.129942,-2.876160,8.756939,22.626984,14.261160,140.262604,9074.048828,0.963982,34925.382813,4.838865,stairs
1.706367,-9.255046,-2.851735,8.767639,21.348047,14.289202,140.926498,9070.961914,0.967648,35090.691406,4.799654,stairs
1.670647,-9.172579,-2.748638,8.455073,22.321062,13.064089,138.146423,8214.143555,0.968391,34398.453125,3.390880,stairs
1.732312,-9.121281,-2.863097,8.689610,22.742596,13.830155,139.476578,8637.041016,0.965772,34729.660156,3.216752,stairs
1.743315,-9.072187,-2.841085,8.698848,22.806986,13.860872,138.600006,8713.130859,0.965001,34511.394531,3.166541,stairs
1.727914,-9.075652,-2.848494,8.684896,22.893694,13.849865,138.713089,8745.814453,0.965611,34539.566406,3.116933,stairs
1.776372,-9.006689,-2.880825,8.434173,22.727850,13.977252,137.533081,8759.883789,0.963233,34245.742188,3.166029,stairs
1.664337,-9.025688,-2.836004,7.983778,22.916882,13.821828,136.818878,8723.041992,0.967638,34067.898438,3.255790,stairs
1.662951,-9.018390,-2.938246,8.018065,22.960928,13.686090,137.215759,8786.852539,0.967640,34166.726563,3.156143,stairs
1.758386,-8.984979,-2.963268,7.802753,22.781557,13.990740,136.998749,8727.527344,0.963769,34112.691406,3.231200,stairs
1.700989,-9.218412,-2.982756,7.907371,21.903524,14.337007,140.739929,8637.319336,0.967598,35044.246094,3.131735,stairs
1.690622,-9.170586,-2.890356,8.048943,22.871422,14.267488,140.318375,8695.511719,0.967654,34939.277344,3.083560,stairs
1.699393,-9.009011,-2.906679,7.882872,23.817867,14.202849,138.218246,8646.729492,0.966211,34416.343750,3.216445,stairs
1.725180,-9.037925,-2.976207,7.977960,24.117128,14.714922,140.140167,8977.481445,0.965442,34894.902344,3.029866,stairs
1.752932,-9.014489,-2.984782,7.891601,24.211016,14.700850,139.858215,9035.824219,0.964204,34824.691406,2.976593,stairs
1.756727,-8.954574,-2.982225,7.891860,23.870502,14.646602,138.386734,8979.208008,0.963601,34458.300781,3.117498,stairs
1.779685,-8.895036,-2.913687,7.839694,23.299189,14.295824,136.030746,8770.657227,0.962223,33871.667969,3.495878,stairs
1.738196,-8.953948,-2.923203,7.683883,23.554754,13.734984,136.532623,8791.290039,0.964320,33996.628906,3.434064,stairs
1.754987,-8.901909,-2.973119,7.378088,23.226357,13.419115,135.010162,8562.631836,0.963261,33617.542969,3.797143,stairs
1.826169,-8.967384,-2.965739,7.071376,22.959148,13.552423,135.952393,8417.749023,0.960942,33852.160156,3.940595,stairs
1.741551,-9.194007,-2.977268,7.064888,21.465374,13.685534,138.473145,8232.443359,0.965942,34479.828125,4.038921,stairs
1.742923,-9.133265,-2.792044,7.044526,22.322565,12.186548,135.636566,8245.842773,0.965459,33773.511719,4.159897,stairs
1.695043,-9.116104,-2.830163,6.634262,22.472979,12.344535,135.271652,8250.458984,0.967122,33682.640625,4.176278,stairs
1.736260,-9.102185,-2.889649,6.795323,22.768084,12.994870,136.601807,8756.924805,0.965486,34013.855469,3.711867,stairs
1.772945,-9.053551,-2.918868,6.763778,22.793270,12.954992,135.971207,8802.384766,0.963725,33856.843750,3.687857,stairs
1.780048,-9.084075,-2.948403,6.734511,22.767401,12.871718,136.585510,8734.713867,0.963682,34009.808594,3.746223,stairs
1.758964,-9.087750,-2.982971,6.740582,22.761179,12.858374,136.769287,8715.866211,0.964519,34055.570313,3.761838,stairs
1.764504,-9.132552,-3.066595,6.714213,22.852072,12.528532,137.846741,8676.943359,0.964638,34323.855469,3.748774,stairs
1.819702,-9.141065,-3.028379,6.770070,22.889956,12.378999,137.911652,8655.103516,0.962582,34340.011719,3.775790,stairs
1.921800,-9.106392,-3.086450,6.170586,22.687487,12.739131,137.576004,8655.457031,0.958233,34256.437500,3.799078,stairs
1.965942,-9.060228,-3.121085,5.934819,22.284229,12.656324,136.405045,8500.276367,0.956001,33964.859375,4.090898,stairs
1.944561,-9.006124,-3.193376,6.064768,22.573507,12.266432,135.829681,8587.571289,0.956406,33821.597656,3.999839,stairs
1.939256,-8.984663,-3.232102,6.050493,22.821201,12.134071,135.772446,8599.926758,0.956435,33807.339844,3.987427,stairs
1.921283,-8.861682,-3.174715,5.994668,23.661335,11.314416,133.105438,8182.723633,0.956069,33143.253906,3.748227,stairs
2.000252,-8.685372,-3.291324,5.935740,23.442446,11.968037,131.449677,7418.857910,0.950840,32730.974609,1.525658,stairs
2.102952,-8.580444,-3.509286,6.537750,24.222996,12.803188,133.750504,8692.807617,0.944854,33303.878906,4.702981,stairs
2.158479,-8.539247,-3.561936,6.495135,24.069235,12.556889,133.213242,8632.095703,0.941643,33170.101563,4.837451,stairs
2.122573,-8.568342,-3.538826,6.407642,24.123602,12.575814,133.379028,8622.968750,0.943760,33211.382813,4.842340,stairs
2.188220,-8.529793,-3.547955,6.029691,24.006994,12.538400,132.537750,8662.005859,0.940046,33001.898438,4.831719,stairs
2.264272,-8.364567,-3.492246,5.647629,22.794905,12.454291,128.021271,8164.000488,0.933905,31877.300781,5.853605,stairs
2.259291,-8.258401,-3.466741,5.570879,22.090666,12.515804,125.339874,8037.157227,0.932632,31209.630859,6.330887,stairs
2.312826,-8.193605,-3.503957,5.229797,21.408396,12.360734,123.604347,7749.756836,0.928735,30777.484375,7.034624,stairs
2.236864,-8.485474,-3.584698,5.388780,19.385275,11.886870,126.370575,7746.529297,0.937004,31466.275391,6.811918,stairs
2.147973,-8.711293,-3.459968,5.840606,19.303278,11.826114,129.293320,7789.315430,0.944238,32194.037109,6.473014,stairs
2.049465,-8.726799,-3.276220,5.777173,18.437464,12.116726,127.276398,7034.001465,0.949027,31691.828125,7.780345,stairs
2.086514,-8.743366,-3.223408,6.038150,18.413025,12.452331,127.945648,6951.343750,0.947496,31858.472656,7.958720,stairs
2.181427,-8.598742,-3.179696,6.555546,18.951195,12.618340,126.779419,6997.002441,0.941255,31568.085938,7.932605,stairs
2.074392,-8.669470,-3.342522,7.591196,19.497328,14.814095,132.369583,9172.381836,0.947237,32960.035156,9.211552,stairs
2.196345,-8.580029,-3.210344,7.860938,19.504442,15.948747,131.887314,9261.912109,0.940282,32839.941406,9.055308,stairs
2.105552,-8.604726,-3.105149,7.890823,19.775642,15.772593,131.381210,9305.783203,0.945015,32713.927734,9.002216,stairs
2.087914,-8.522704,-3.135181,7.798746,19.442690,15.380589,129.276077,9267.327148,0.944897,32189.748047,9.311101,stairs
2.056372,-8.558400,-3.186148,8.019740,19.034683,15.273316,129.784164,9075.369141,0.946830,32316.261719,9.754319,stairs
